Id,SalePrice_pred
1461,118157.65640224378
1462,155647.33956017855
1463,167245.54206554207
1464,186876.4439283724
1465,200963.0686996139
1466,174392.35410297156
1467,182528.19368686897
1468,161566.94963637844
1469,211490.72224808016
1470,119661.16671172813
1471,181943.04657454108
1472,99167.06976229389
1473,92325.96116142471
1474,144634.22857023924
1475,111524.46287893993
1476,365559.87111208437
1477,251766.09572189228
1478,322549.4862906835
1479,312487.7679733413
1480,440041.0734998066
1481,310491.127935816
1482,217774.32513430773
1483,176147.47417371266
1484,164718.9939410652
1485,196217.79947368422
1486,200497.11352779032
1487,339223.2971662817
1488,236854.7727913337
1489,189896.23582320102
1490,245623.74281670185
1491,200555.89277642767
1492,96133.46126773517
1493,216732.84617989926
1494,310826.2254828761
1495,299303.19516172446
1496,236980.76324000594
1497,176019.0442121671
1498,159992.22338458902
1499,161369.28551170486
1500,154423.56413707504
1501,174783.5062717908
1502,146323.25770442758
1503,267787.1002174052
1504,235220.9161957373
1505,217551.33737840215
1506,192875.2891383829
1507,242411.70471002848
1508,193171.64701175052
1509,163249.55592436856
1510,144411.5821239097
1511,144533.66278307734
1512,179240.33550713037
1513,164500.0988556589
1514,151248.93498209366
1515,199710.4762379733
1516,161097.29820597498
1517,177398.74989184295
1518,125578.27076419331
1519,209025.51600492513
1520,129067.25327080378
1521,125157.949653399
1522,183673.62321947145
1523,103833.78727605651
1524,120343.34671331936
1525,112168.5324478806
1526,100032.93296837676
1527,97512.10444271954
1528,148872.55417246048
1529,136235.35357627893
1530,220513.99948336082
1531,127020.45124366808
1532,109603.43104655354
1533,158300.46066421518
1534,131001.2185220179
1535,155434.90523006418
1536,104817.64788047443
1537,45804.80906571595
1538,165820.90878113607
1539,209397.72923497975
1540,121959.8441713829
1541,130518.46570826732
1542,142798.96251719331
1543,180174.69410437913
1544,95409.48364527112
1545,127204.81856784681
1546,137666.92800061434
1547,138706.35925817885
1548,147718.38798655645
1549,122634.23945653962
1550,138471.6558328804
1551,120673.49816547753
1552,150515.36479117896
1553,156898.13300095627
1554,123383.272657289
1555,157873.10778678523
1556,81530.56170466257
1557,97026.69428896008
1558,93388.21047351042
1559,88943.77250250199
1560,136152.19181047307
1561,132309.16431216025
1562,133750.19751205313
1563,116813.26296659528
1564,148190.21810593837
1565,143270.0190183922
1566,242581.83149458055
1567,77056.36553789467
1568,219581.88372890535
1569,118591.95556850595
1570,141347.89510390777
1571,102375.58823943493
1572,144140.7418525363
1573,240086.7053696183
1574,123049.37554218588
1575,242074.5522425666
1576,230178.2477438486
1577,177676.62573461156
1578,140300.06362733274
1579,129750.8233319413
1580,186534.5552195145
1581,153481.9256304196
1582,135235.82778188467
1583,262436.00042302604
1584,224318.2596739184
1585,148616.86252790454
1586,58470.92616936735
1587,104054.96524711346
1588,165606.54041424385
1589,104020.72125063225
1590,132859.86316300405
1591,83082.61571433872
1592,116159.1750260432
1593,135986.20116577783
1594,160214.76337900586
1595,118930.25510145372
1596,229253.20268863218
1597,183747.98212250337
1598,219979.235949105
1599,204782.9958530369
1600,174099.18738074382
1601,46466.38028338297
1602,120616.87813793878
1603,89140.48656738004
1604,293444.76024947444
1605,235775.33347837965
1606,162916.16164416066
1607,168544.81894001455
1608,208629.31101253635
1609,183597.79634994303
1610,151659.42603484413
1611,137074.70234419752
1612,193111.05032206868
1613,159476.24134254685
1614,150697.1399100931
1615,84537.34177805706
1616,65218.25384934542
1617,81845.63272908755
1618,116993.49093888262
1619,155135.65274773716
1620,163613.71976514914
1621,134542.5215917911
1622,154647.6486495043
1623,259967.27216057456
1624,207528.81509750662
1625,110748.69033977074
1626,176780.94893652736
1627,177927.093085786
1628,287178.85225477343
1629,187224.5593972392
1630,322499.84547596134
1631,224892.07158270292
1632,231047.55215628506
1633,183975.75869083274
1634,185325.63220093455
1635,178551.95188481332
1636,155702.5602524989
1637,191610.64804807873
1638,207517.14105593067
1639,186169.53396720553
1640,253421.28380583168
1641,184066.8865229804
1642,252189.36479819927
1643,223127.25515293912
1644,225460.326282016
1645,218567.8548125787
1646,162951.94544865954
1647,160289.7624086463
1648,129747.97195810532
1649,134745.98477718158
1650,117709.00707915277
1651,116016.31204040207
1652,103437.81948756357
1653,107987.10407685024
1654,143328.93821721405
1655,136640.30446777266
1656,133425.48168557318
1657,142673.3144200368
1658,144175.88923369494
1659,119169.68987034314
1660,148217.890182307
1661,406634.81398626324
1662,379661.8817050691
1663,370292.5371351456
1664,455183.2690689347
1665,336588.95259753347
1666,333946.39366479043
1667,370109.76542276423
1668,354924.3731928827
1669,324916.4425293384
1670,355128.5873102534
1671,259227.18980975123
1672,389012.3943044322
1673,291887.754164129
1674,252191.69627506193
1675,201856.38850409095
1676,203551.93162420279
1677,216023.57322126487
1678,435500.9996841302
1679,379541.6330664973
1680,335244.8702095352
1681,294033.9601630794
1682,327522.86012810643
1683,200964.54671633514
1684,184482.90801823523
1685,180906.73149791255
1686,169555.0423200714
1687,189385.89660996193
1688,194995.4669669232
1689,201041.86849595996
1690,197173.75226249042
1691,188235.46381290042
1692,274554.70864890516
1693,188351.62026334734
1694,176388.4103889217
1695,173928.33343188567
1696,259914.84801207643
1697,180984.85355479515
1698,342860.6441178097
1699,315013.62166171946
1700,275113.0899128021
1701,292026.2385352048
1702,241798.33313838628
1703,239840.8204419287
1704,258113.24401571302
1705,254404.6157612363
1706,403499.52117925766
1707,231555.23942592306
1708,200266.75872913297
1709,248466.72077687556
1710,212170.92938981607
1711,272757.5153251518
1712,243986.69610448764
1713,266141.1002597773
1714,217692.5251776219
1715,206111.9586604861
1716,181682.5094434739
1717,179223.09118774132
1718,139109.80489644615
1719,227532.95922215114
1720,247300.0505151889
1721,174309.66560524714
1722,129970.88653292984
1723,155477.36620429074
1724,204424.32867343107
1725,230720.3091005173
1726,188240.03433436665
1727,148135.07389692598
1728,190098.13930796713
1729,161596.94155899217
1730,170603.12552546785
1731,128242.34289803487
1732,126800.98950466244
1733,108730.91987614597
1734,116009.1998107119
1735,141699.56424766238
1736,113403.92186270401
1737,289219.10649726726
1738,264594.6479137505
1739,264286.7567176083
1740,197081.8546467826
1741,179231.82375503206
1742,168964.6512110233
1743,178220.93910917593
1744,311904.42557606567
1745,207412.40218024264
1746,235874.98615582488
1747,218028.19725352223
1748,238485.0759085482
1749,156934.29858308594
1750,148128.32731166147
1751,242132.08562491974
1752,112759.63412170587
1753,151147.62612529157
1754,207721.38974546327
1755,155527.57869318692
1756,123674.27085181393
1757,110646.35652123418
1758,150273.88149104195
1759,166067.55646266634
1760,166901.70165896742
1761,154337.05496550357
1762,185094.2376361748
1763,199067.8544013688
1764,112427.84665750849
1765,182155.19140408485
1766,189563.7527077829
1767,215229.89339350435
1768,147389.0952064294
1769,168372.14305487854
1770,155018.13718330703
1771,117787.62874832473
1772,134745.8503329822
1773,122117.46495539186
1774,137512.1543432078
1775,139524.90518251358
1776,133259.3814384056
1777,107762.1515816849
1778,140646.5933357576
1779,127240.32960179306
1780,180843.44633438904
1781,126513.92050814192
1782,71931.46079226368
1783,136450.84134201592
1784,90603.41481230482
1785,142776.94106885293
1786,151224.6398107923
1787,172815.07207221232
1788,57170.275877465436
1789,111043.62453521158
1790,47327.358764894074
1791,204266.07981301966
1792,162748.81999348683
1793,138456.39939771406
1794,170096.8480552245
1795,130089.23004714223
1796,161294.1474978059
1797,139483.31336701615
1798,114261.48700248588
1799,105891.09978599379
1800,120379.79452982688
1801,121512.65145807719
1802,147638.8316914912
1803,164035.83485541685
1804,127222.1886709995
1805,142712.69040281037
1806,141743.7166885456
1807,156864.23972575614
1808,131968.29514029686
1809,122117.16010738618
1810,147679.60592071153
1811,89528.09192957175
1812,107593.10874496987
1813,127881.41827911366
1814,89827.65975327142
1815,43443.423606261014
1816,104593.55041975823
1817,109864.33126151249
1818,181707.90433718692
1819,150459.93728851224
1820,57160.02247378383
1821,128386.98638423497
1822,153814.21698245246
1823,38597.64843331743
1824,144562.35259924387
1825,144682.48432967672
1826,104885.54491124417
1827,97823.95658059858
1828,135746.57828913673
1829,146652.64025518458
1830,148683.87124325777
1831,159582.50863609134
1832,78972.05971795706
1833,153665.7525734458
1834,120332.08899799616
1835,122150.4813320184
1836,135421.3615925097
1837,79955.45777037917
1838,107899.99121960605
1839,97567.8562606278
1840,157129.1969101199
1841,128427.3175052643
1842,90842.92340841019
1843,128090.26557316982
1844,156967.27956507241
1845,151118.69298113105
1846,146879.21316944167
1847,168472.1577849317
1848,31823.70381642478
1849,120190.23513342193
1850,112730.27006901271
1851,137953.05693685284
1852,126386.95865397391
1853,126081.77574644062
1854,164656.16951235625
1855,154171.96497931046
1856,214904.54371788198
1857,139752.51179205588
1858,163300.1030782516
1859,121862.70951221565
1860,141928.89891627527
1861,120782.01463267926
1862,301194.89207416563
1863,299768.09144932684
1864,299781.572456252
1865,353292.18257343594
1866,348158.3665117844
1867,221230.5979564707
1868,277914.30935317616
1869,203526.04002580536
1870,219571.82523763512
1871,272231.9577446823
1872,178314.19178381027
1873,217828.29374528571
1874,150670.21387797696
1875,197848.3443582994
1876,190677.84786579167
1877,204225.6611871825
1878,206974.51233911258
1879,122456.7687767443
1880,140630.77867542327
1881,229230.6995699816
1882,244067.7289390435
1883,190338.60845335078
1884,202467.77310538563
1885,248982.94772212056
1886,295105.9064134364
1887,214075.26670068182
1888,253630.59887203464
1889,171852.85096916356
1890,111212.80004108325
1891,150748.55204114068
1892,89569.72062591615
1893,130514.53597699375
1894,116193.23560361532
1895,131138.20420584988
1896,120307.36113482638
1897,109202.80492805352
1898,112055.1093499847
1899,170716.80526965886
1900,163113.31380801776
1901,172652.43467528053
1902,153970.2333625223
1903,227244.4945412027
1904,155863.03593208911
1905,206327.10449401895
1906,156126.1051967022
1907,213127.75219417622
1908,118081.08372993779
1909,150083.3293460306
1910,130550.63870893465
1911,230728.81769510094
1912,291590.6959405036
